TIMESTAMP,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,SW_IN_ERA,LW_IN_ERA,VPD_ERA,PA_ERA,P_ERA,WS_ERA
19950425,25.928,25.162,0.968,26.576,1.427,209.926,423.044,5.14,97.72,5.278,1.3
19950426,25.176,24.767,0.467,25.523,0.729,143.946,418.812,3.71,97.718,8.553,1.702
19950427,25.152,24.806,0.242,25.445,0.606,147.776,426.542,3.576,97.706,10.469,0.997
19950428,25.279,24.837,0.545,25.652,0.899,175.217,420.243,3.714,97.681,11.531,1.668
19950429,25.311,24.946,0.27,25.62,0.685,147.535,426.603,3.671,97.781,10.374,1.946
19950430,25.17,24.763,0.33,25.514,0.68,152.648,425.945,3.625,97.832,8.757,1.69
19950501,25.572,25.114,0.473,25.959,0.846,199.063,425.084,3.998,97.777,7.666,1.273
19950502,25.228,24.873,0.158,25.528,0.442,141.376,426.077,3.576,97.792,11.706,1.23
19950503,25.051,24.623,0.225,25.414,0.492,135.798,427.523,3.595,97.842,9.231,1.172
19950504,25.088,24.592,0.459,25.508,0.844,148.951,423.202,3.744,97.87,10.713,1.378
19950505,25.197,24.598,0.847,25.703,1.125,185.158,411.659,4.128,97.821,5.613,1.405
19950506,25.69,24.932,0.594,26.332,1.053,203.223,417.402,4.638,97.777,7.663,1.321
19950507,24.992,24.564,0.405,25.355,0.42,116.728,422.443,3.658,97.819,8.272,1.378
19950508,24.51,24.028,0.762,24.919,0.865,115.468,421.797,3.846,97.943,7.652,1.405
19950509,25.113,24.617,0.984,25.532,1.277,151.808,428.451,4.899,97.992,7.248,1.329
19950510,25.329,24.796,0.493,25.78,0.994,191.739,416.453,4.46,97.941,6.255,1.527
19950511,25.392,24.848,0.718,25.853,1.234,194.019,409.231,4.204,97.86,8.513,1.83
19950512,25.981,25.246,0.801,26.603,1.485,222.082,413.499,5.13,97.771,4.378,1.348
19950513,25.438,24.923,0.637,25.873,0.948,185.729,409.492,4.099,97.776,8.259,1.683
19950514,26.148,25.379,0.59,26.798,1.19,196.458,420.262,5.308,97.787,4.115,1.727
19950515,25.297,24.836,0.645,25.688,0.967,156.73,417.817,4.368,97.815,6.991,1.083
19950516,25.506,25.102,0.561,25.848,0.973,173.477,421.319,4.323,97.73,5.309,1.636
19950517,24.997,24.692,0.353,25.255,0.539,74.463,422.921,3.704,97.857,10.572,1.612
19950518,25.277,24.725,0.269,25.744,0.783,154.843,425.093,3.998,97.895,10.515,1.546
19950519,25.012,24.714,0.28,25.264,0.542,128.107,429.97,3.543,97.883,10.656,0.981
19950520,24.873,24.551,0.152,25.145,0.647,106.532,430.423,3.531,97.864,11.164,1.024
19950521,24.699,24.369,0.221,24.978,0.44,93.719,427.92,3.494,98.004,6.841,0.676
19950522,24.515,24.044,0.371,24.914,0.718,126.051,422.91,3.609,97.976,5.615,0.608
19950523,24.715,24.278,0.389,25.085,0.715,126.409,425.838,3.825,97.915,6.466,0.776
19950524,24.532,24.291,0.154,24.735,0.452,106.866,426.248,3.63,97.916,6.222,0.573
19950525,24.847,24.426,0.385,25.202,0.69,141.051,421.41,3.663,97.959,10.068,0.547
19950526,24.635,24.249,0.328,24.963,0.586,123.663,420.813,3.76,97.915,8.184,0.729
19950527,25.222,24.622,0.444,25.731,0.935,179.48,422.2,3.851,97.907,9.124,0.63
19950528,25.202,24.742,0.528,25.59,0.838,170.959,424.241,4.021,97.967,7.232,1.16
19950529,24.948,24.615,0.28,25.23,0.587,141.15,418.337,4.045,98.012,4.324,1.638
19950530,24.557,24.332,0.226,24.748,0.529,98.06,415.407,3.788,97.986,6.244,1.492
19950531,25.03,24.33,0.795,25.623,1.132,193.228,411.632,4.345,97.918,5.765,0.975
19950601,25.156,24.725,0.276,25.521,0.762,157.754,420.068,4.005,97.9,5.958,1.259
19950602,25.007,24.523,0.273,25.417,0.603,142.264,424.123,3.543,97.919,8.571,1.593
19950603,25.414,24.83,0.506,25.908,1.043,182.89,418.798,3.923,97.93,6.571,1.115
19950604,25.946,24.975,0.65,26.767,1.259,197.937,414.671,5.422,97.984,5.811,1.039
19950605,24.546,24.324,0.178,24.734,0.528,83.607,417.396,3.631,98.035,10.43,1.767
19950606,24.865,24.157,0.198,25.464,0.899,158.179,420.432,4.474,97.975,7.176,2.115
19950607,25.548,24.776,1.111,26.202,1.699,212.664,411.341,5.327,97.922,3.735,1.847
19950608,26.551,25.47,1.007,27.466,1.871,230.99,406.098,7.309,97.909,1.731,1.926
19950609,26.475,25.381,1.119,27.401,1.898,220.207,406.412,7.495,97.914,0.926,1.76
19950610,26.066,25.456,0.577,26.582,0.972,196.883,413.09,5.563,97.912,4.989,1.681
19950611,25.484,25.004,0.296,25.889,0.665,167.496,415.341,4.505,97.942,6.293,1.94
19950612,25.282,24.656,0.678,25.811,1.013,185.577,408.741,3.955,97.943,9.882,1.741
19950613,25.885,24.959,0.858,26.668,1.505,203.306,408.448,5.301,97.969,4.021,1.645
19950614,25.238,24.729,0.495,25.668,0.845,163.527,409.775,4.713,97.989,3.645,1.558
19950615,25.55,24.726,1.013,26.247,1.794,209.938,407.091,5.951,97.877,2.751,1.102
19950616,25.956,25.127,0.812,26.657,1.448,216.529,411.4,5.229,97.843,5.314,1.565
19950617,25.363,24.71,0.456,25.915,0.8,183.835,405.975,4.111,97.917,9.822,2.02
19950618,25.85,25.008,1.176,26.562,1.489,209.814,408.989,5.364,97.974,4.111,1.846
19950619,25.595,24.885,0.396,26.195,0.775,189.511,410.01,4.407,97.956,9.261,1.856
19950620,24.95,24.31,0.677,25.491,1.047,175.934,408.329,4.075,97.951,6.917,1.278
19950621,25.085,24.424,0.41,25.644,0.627,157.063,421.309,3.766,98.013,10.086,1.233
19950622,24.833,24.154,0.656,25.408,0.982,182.145,416.695,3.852,98.052,8.481,1.751
19950623,24.463,24.232,0.305,24.658,0.763,102.549,424.517,3.978,97.964,5.229,1.772
19950624,24.756,24.334,0.597,25.113,1.006,156.78,414.209,4.654,97.891,5.63,1.016
19950625,25.243,24.514,0.737,25.859,1.378,190.302,412.26,4.874,97.973,4.213,1.17
19950626,26.116,25.002,1.194,27.058,1.996,229.471,407.051,6.899,97.923,2.12,1.621
19950627,26.017,24.943,1.105,26.926,1.824,223.813,402.66,6.572,97.888,2.023,1.53
19950628,24.848,24.451,0.253,25.184,0.706,136.58,411.221,4.18,97.945,8.79,1.789
19950629,24.683,24.162,0.462,25.124,0.779,155.552,411.816,3.768,97.982,8.927,1.407
19950630,24.869,24.421,0.656,25.248,1.064,180.924,414.235,4.458,97.944,3.684,1.276
19950701,25.57,24.774,0.756,26.244,1.265,208.487,403.05,4.97,97.96,8.626,1.563
19950702,24.546,24.459,0.33,24.62,0.526,126.77,416.028,3.842,98.095,9.803,1.715
19950703,24.601,24.224,0.145,24.919,0.559,140.394,419.388,3.682,98.093,6.813,1.686
19950704,24.184,23.806,0.359,24.504,0.473,127.505,412.896,3.606,98.078,7.133,1.552
19950705,24.314,23.62,0.575,24.902,1.074,154.278,407.715,4.374,98.025,4.023,1.581
19950706,24.577,23.741,0.674,25.284,1.035,179.591,406.751,3.75,97.984,8.339,1.698
19950707,24.88,23.934,0.88,25.68,1.244,204.066,404.244,4.319,97.984,5.803,1.486
19950708,24.514,23.964,0.302,24.98,0.643,168.066,408.675,3.8,98.031,7.55,1.41
19950709,24.941,24.273,0.685,25.507,1.284,198.066,414.205,4.765,97.993,3.574,1.191
19950710,25.355,24.334,1.073,26.219,1.66,219.791,406.802,5.207,98.007,4.4,1.318
19950711,24.749,23.991,0.59,25.39,1.111,187.639,407.427,3.915,97.959,8.616,2.216
19950712,24.999,24.128,0.601,25.736,1.466,219.765,410.306,4.812,97.853,5.163,1.724
19950713,25.571,24.299,1.439,26.647,2.107,230.751,395.902,6.523,97.807,1.795,2.102
19950714,26.151,24.658,1.422,27.414,2.586,286.585,382.222,9.756,97.862,0.0,2.191
19950715,26.048,24.581,1.512,27.289,2.736,253.538,387.628,9.528,97.882,0.0,2.014
19950716,24.632,24.036,0.44,25.137,0.572,145.146,405.444,5.151,97.948,5.41,2.224
19950717,24.174,23.711,0.632,24.566,0.834,118.168,407.529,4.074,97.95,3.2,1.674
19950718,25.326,24.382,1.174,26.126,1.808,228.145,403.01,5.593,97.871,3.293,1.432
19950719,25.636,24.646,0.861,26.475,1.522,217.544,397.596,6.167,97.932,2.886,1.512
19950720,26.305,25.012,1.468,27.4,2.334,250.918,401.373,8.4,98.008,0.66,1.956
19950721,25.781,24.901,0.687,26.526,1.23,218.488,403.383,6.596,98.002,1.717,1.334
19950722,25.593,24.741,0.611,26.315,1.296,225.189,402.286,5.718,97.9,4.573,1.03
19950723,25.922,24.701,1.084,26.955,1.864,233.543,405.226,6.636,97.853,1.205,1.371
19950724,26.594,25.166,1.55,27.802,2.485,272.733,395.806,8.822,97.82,1.09,1.756
19950725,26.962,25.46,1.589,28.233,2.677,263.703,396.156,10.351,97.801,0.071,2.11
19950726,26.263,25.253,0.969,27.117,1.672,250.636,398.487,7.296,97.72,4.216,1.881
19950727,26.316,25.231,0.983,27.234,1.9,246.626,401.752,7.045,97.715,2.104,1.675
19950728,26.697,25.635,1.157,27.595,1.947,243.138,402.684,8.11,97.749,0.757,1.819
19950729,26.193,25.153,0.629,27.074,1.529,247.723,402.721,6.257,97.755,6.921,1.562
19950730,25.942,25.01,0.58,26.731,1.254,248.597,404.149,5.55,97.721,6.592,1.488
19950731,25.182,24.564,0.439,25.706,0.683,197.422,402.392,4.266,97.709,8.703,1.666
19950801,25.686,24.649,1.229,26.564,1.838,244.791,395.557,5.984,97.745,4.124,2.044
19950802,26.213,25.152,1.029,27.111,1.801,248.64,399.342,6.59,97.795,3.278,1.601
19950803,26.474,25.324,0.838,27.447,1.824,243.872,400.963,6.969,97.772,2.554,1.665
19950804,26.512,25.28,1.01,27.554,1.979,257.501,400.543,6.797,97.73,3.457,1.313
19950805,26.278,25.248,0.89,27.149,1.604,243.543,401.119,6.108,97.758,4.652,1.503
19950806,26.57,25.427,0.929,27.537,1.791,254.011,401.406,6.978,97.866,2.968,1.755
19950807,25.375,24.851,0.231,25.819,0.585,194.241,405.317,5.062,97.979,7.02,2.023
19950808,25.598,24.701,0.958,26.356,1.702,220.408,402.106,7.097,97.889,0.514,1.436
19950809,26.195,25.188,1.172,27.047,1.749,234.172,400.186,6.799,97.741,2.453,1.49
19950810,27.067,25.753,1.442,28.178,2.454,278.992,396.564,9.747,97.742,0.936,1.875
19950811,27.683,26.377,1.707,28.788,2.818,265.599,404.098,11.257,97.809,0.0,2.103
19950812,26.622,25.696,0.529,27.407,1.455,250.171,402.301,7.273,97.894,4.424,2.086
19950813,26.122,25.122,0.691,26.968,1.405,228.456,401.549,6.149,97.868,5.014,1.931
19950814,25.72,24.529,0.836,26.727,1.633,236.602,398.399,5.789,97.782,5.832,1.546
19950815,26.3,25.195,1.495,27.235,2.185,250.821,401.516,7.438,97.78,1.043,1.99
19950816,26.645,25.651,1.047,27.486,1.845,253.691,401.322,7.121,97.88,3.007,1.948
19950817,27.127,26.023,1.387,28.061,2.127,261.408,401.796,8.453,97.834,1.603,1.899
19950818,27.054,25.878,0.902,28.049,1.906,261.64,403.878,7.927,97.807,1.798,1.591
19950819,27.278,26.111,1.361,28.266,2.192,272.407,402.778,9.058,97.855,2.909,1.876
19950820,27.273,26.198,0.906,28.183,1.914,266.371,403.614,9.007,97.936,2.412,1.984
19950821,27.271,26.147,0.997,28.221,1.98,266.65,407.027,8.183,97.903,1.582,1.518
19950822,26.541,25.61,0.5,27.328,1.194,240.769,406.561,6.094,97.873,8.622,1.336
19950823,26.1,25.291,0.807,26.784,1.218,236.263,407.249,5.297,97.828,7.055,1.311
19950824,27.069,25.861,1.289,28.091,2.124,267.601,404.672,8.018,97.741,1.108,1.609
19950825,27.394,26.215,1.016,28.392,1.925,269.957,405.12,8.25,97.767,3.236,2.011
19950826,27.284,26.193,0.927,28.207,1.778,274.087,404.851,8.217,97.806,3.211,2.107
19950827,26.404,25.864,0.454,26.861,0.86,209.644,410.701,6.076,97.892,4.959,2.629
19950828,26.448,25.621,0.619,27.149,1.276,214.595,408.191,6.962,97.897,2.171,2.299
19950829,26.034,25.231,0.459,26.714,0.959,235.126,403.839,5.119,97.9,8.998,2.063
19950830,25.725,25.32,0.818,26.068,0.88,202.998,410.533,4.59,97.936,8.547,2.113
19950831,26.774,25.92,1.017,27.496,1.744,247.906,411.158,7.247,97.91,3.249,2.491
19950901,27.236,26.183,1.089,28.128,1.874,270.572,406.314,8.377,97.891,3.2,2.182
19950902,26.059,25.594,0.441,26.453,0.765,220.117,406.313,5.289,98.035,9.225,2.451
19950903,26.414,25.377,1.168,27.292,1.574,261.273,403.057,6.711,98.049,3.361,1.722
19950904,26.201,25.259,0.717,26.997,1.27,251.819,407.565,5.378,98.0,9.625,1.706
19950905,25.524,25.307,0.461,25.707,1.074,180.576,416.177,4.651,97.94,14.071,2.165
19950906,25.273,24.587,0.267,25.854,0.819,199.502,408.579,4.356,97.843,9.739,2.201
19950907,25.458,24.91,0.853,25.922,0.967,230.951,403.15,4.897,97.832,5.523,1.976
19950908,26.274,25.308,0.809,27.092,1.297,260.961,405.849,5.784,97.82,7.981,1.791
19950909,25.676,25.096,0.357,26.167,0.666,223.152,406.93,4.397,97.862,8.461,1.929
19950910,26.58,25.503,1.01,27.491,1.6,269.098,405.849,6.759,97.842,3.859,1.89
19950911,26.113,25.174,0.633,26.906,1.222,244.831,405.921,4.969,97.801,10.29,2.094
19950912,26.266,25.219,0.88,27.153,1.721,274.423,408.828,5.822,97.773,5.793,1.315
19950913,26.247,25.443,0.705,26.928,1.09,231.728,413.719,5.225,97.755,6.597,1.094
19950914,25.879,25.202,0.811,26.452,1.015,217.505,407.629,5.195,97.877,6.219,1.965
19950915,26.4,25.096,1.201,27.504,1.796,251.227,406.327,6.703,97.913,4.614,1.399
19950916,25.817,24.9,0.513,26.594,1.071,240.881,411.519,4.839,97.882,10.562,1.579
19950917,25.302,24.831,0.327,25.699,0.705,200.608,423.744,3.912,97.948,8.401,1.823
19950918,25.842,25.014,1.108,26.542,1.567,216.469,406.795,6.228,97.913,2.266,2.079
19950919,26.658,25.408,1.325,27.716,2.073,264.967,404.824,7.888,97.945,3.24,2.018
19950920,27.654,25.96,1.792,29.087,2.624,288.907,406.603,10.255,97.837,0.255,1.397
19950921,25.884,25.196,0.444,26.465,0.856,213.394,409.506,5.258,97.786,7.89,1.166
19950922,25.141,24.723,0.493,25.496,0.682,153.521,416.043,4.144,97.851,7.143,1.776
19950923,25.879,24.784,1.565,26.807,1.935,239.586,406.167,6.524,97.846,1.49,1.625
19950924,25.667,25.19,0.56,26.071,1.018,210.567,410.563,4.261,97.866,12.192,1.91
19950925,25.299,24.79,0.37,25.729,0.693,193.303,411.399,4.188,97.857,7.998,1.699
19950926,26.304,25.227,1.212,27.215,1.839,225.4,416.146,6.496,97.803,2.208,1.232
19950927,26.626,25.523,0.989,27.559,1.603,281.282,407.757,6.454,97.755,4.226,1.272
19950928,26.591,25.435,1.158,27.569,1.812,260.46,406.284,6.974,97.787,2.886,1.62
19950929,25.866,25.209,0.488,26.422,0.805,221.561,408.17,4.621,97.863,8.098,1.898
19950930,25.721,24.948,0.837,26.375,1.099,237.007,404.437,4.924,97.838,7.389,1.489
19951001,26.155,25.213,1.001,26.952,1.432,235.591,406.434,6.147,97.77,3.856,1.452
19951002,25.929,25.046,0.547,26.676,1.062,232.868,407.868,5.133,97.789,9.127,1.591
19951003,25.886,25.287,0.741,26.393,1.181,225.6,410.325,4.738,97.843,7.606,1.768
19951004,26.541,25.598,0.889,27.339,1.492,271.567,407.855,6.553,97.766,2.932,2.015
19951005,26.652,25.544,0.765,27.589,1.486,267.722,408.201,6.147,97.63,5.037,1.387
19951006,27.117,25.988,1.071,28.072,1.7,273.563,415.411,6.747,97.49,4.443,1.171
19951007,26.281,25.753,0.296,26.728,0.645,224.89,412.824,4.982,97.52,9.59,2.127
19951008,26.123,25.458,0.521,26.685,1.014,240.132,411.8,4.713,97.543,9.377,1.747
19951009,27.781,26.217,1.467,29.104,2.455,319.744,406.312,9.994,97.526,0.254,1.765
19951010,27.749,26.379,1.361,28.907,2.161,276.142,409.437,9.597,97.511,0.518,1.363
19951011,26.585,25.764,0.671,27.28,1.2,223.659,410.026,7.199,97.586,1.325,1.258
19951012,26.073,25.406,0.742,26.637,1.117,209.214,408.23,5.615,97.583,6.396,1.701
19951013,26.401,25.731,0.736,26.967,1.256,273.09,405.255,5.8,97.662,8.352,2.094
19951014,27.335,26.264,1.025,28.242,1.731,275.585,407.883,9.208,97.792,0.313,2.639
19951015,27.545,26.531,1.108,28.403,1.918,280.832,410.437,9.264,97.813,1.878,2.475
19951016,26.691,25.775,0.458,27.466,1.024,256.016,409.689,6.997,97.728,4.622,1.81
19951017,25.739,25.105,0.398,26.276,0.721,233.915,406.335,4.701,97.725,9.729,1.705
19951018,26.567,25.488,1.035,27.48,1.574,279.992,407.217,6.415,97.631,5.334,1.551
19951019,26.281,25.388,0.702,27.037,1.252,261.396,405.889,5.699,97.607,8.022,1.567
19951020,26.819,25.597,1.214,27.853,1.801,280.539,403.72,7.536,97.652,1.805,1.798
19951021,26.572,25.564,0.812,27.426,1.443,257.946,407.595,6.22,97.682,5.302,1.452
19951022,26.124,25.386,0.829,26.749,1.342,220.627,413.394,5.41,97.629,4.032,1.183
19951023,25.535,24.788,0.592,26.167,1.043,184.518,416.887,4.001,97.659,9.428,1.504
19951024,25.44,24.638,1.077,26.118,1.417,218.135,413.002,5.558,97.763,5.985,2.179
19951025,25.478,25.115,0.539,25.785,0.82,198.871,411.088,4.703,97.771,6.033,2.155
19951026,25.482,24.702,0.542,26.142,0.886,214.706,403.6,4.54,97.679,8.956,2.06
19951027,25.196,24.502,0.5,25.783,0.831,209.894,413.106,3.938,97.707,10.577,1.84
19951028,25.553,24.909,0.591,26.098,1.131,233.047,416.052,4.931,97.776,5.305,1.522
19951029,26.801,25.593,1.173,27.823,2.082,268.646,417.222,8.345,97.731,0.147,1.631
19951030,26.603,25.367,1.108,27.649,1.861,276.179,407.479,7.013,97.723,3.007,0.992
19951031,25.293,24.733,0.653,25.766,0.82,171.462,419.161,3.843,97.778,10.349,1.235
19951101,25.658,24.892,0.723,26.307,1.317,220.971,417.918,5.259,97.769,5.58,0.577
19951102,25.332,24.862,0.453,25.731,0.689,197.54,416.212,4.083,97.762,9.023,1.367
19951103,25.749,24.987,0.735,26.394,1.122,237.382,410.35,4.9,97.731,6.889,1.825
19951104,25.91,25.109,0.875,26.588,1.344,250.64,406.878,5.293,97.767,5.954,2.052
19951105,25.715,25.084,0.691,26.249,1.068,213.363,409.786,4.352,97.789,8.607,1.943
19951106,25.391,24.897,0.306,25.809,0.723,185.546,422.574,3.881,97.785,10.275,2.159
19951107,25.115,24.747,0.302,25.427,0.733,178.443,423.379,3.81,97.785,9.771,1.952
19951108,25.349,24.737,0.4,25.867,0.788,195.405,416.757,4.114,97.767,9.085,1.314
19951109,25.538,25.132,0.559,25.88,0.839,193.208,420.466,4.445,97.751,4.982,1.343
19951110,25.556,24.969,0.349,26.054,0.851,210.066,408.408,4.859,97.732,7.117,1.7
19951111,26.105,25.306,0.886,26.781,1.351,237.711,412.691,6.061,97.694,4.081,1.445
19951112,25.279,24.931,0.256,25.573,0.579,167.723,420.21,4.04,97.757,9.359,2.404
19951113,25.551,24.969,0.932,26.044,1.254,234.204,408.852,4.811,97.757,7.078,1.85
19951114,25.727,25.242,0.783,26.138,1.191,205.7,412.397,5.085,97.802,6.391,1.833
19951115,25.35,24.965,0.479,25.676,0.686,177.083,417.74,4.005,97.813,10.403,1.668
19951116,25.743,25.016,0.604,26.358,1.125,207.612,414.18,4.772,97.681,8.077,0.857
19951117,25.802,24.889,0.622,26.575,1.22,239.206,418.423,4.707,97.577,10.544,0.831
19951118,25.649,25.048,0.556,26.158,0.948,203.001,423.686,4.597,97.628,5.776,1.494
19951119,25.834,25.228,0.852,26.346,1.28,219.325,415.136,5.315,97.736,4.117,1.66
19951120,27.053,25.794,1.424,28.119,2.094,266.763,411.473,8.216,97.656,1.029,1.597
19951121,27.537,26.259,1.402,28.619,2.273,286.306,411.924,9.072,97.551,0.73,1.551
19951122,26.969,26.147,0.832,27.664,1.417,251.332,412.179,7.406,97.593,3.489,1.624
19951123,27.075,26.14,1.174,27.866,1.866,252.205,414.383,7.423,97.564,1.637,1.854
19951124,26.773,26.06,0.633,27.375,1.245,234.791,418.344,6.793,97.55,3.447,1.607
19951125,26.207,25.626,0.365,26.698,0.672,204.221,418.862,4.495,97.513,11.269,1.125
19951126,25.337,24.935,0.273,25.678,0.647,156.198,425.945,3.712,97.561,14.495,1.109
19951127,25.478,25.038,0.787,25.851,1.168,191.592,421.064,4.711,97.695,8.785,1.389
19951128,25.17,24.957,0.289,25.35,0.621,160.63,420.703,3.84,97.783,8.997,1.347
19951129,25.105,24.834,0.19,25.334,0.485,149.209,425.098,3.685,97.777,8.13,1.23
19951130,25.114,24.63,0.461,25.524,0.686,177.044,417.633,3.984,97.76,7.216,1.321
19951201,26.154,25.397,0.926,26.795,1.622,212.005,422.499,6.874,97.78,0.836,2.613
19951202,25.845,25.044,0.295,26.523,0.952,217.407,414.582,5.727,97.73,5.349,1.977
19951203,25.605,25.005,0.448,26.112,0.896,212.588,417.722,4.6,97.716,6.378,1.507
19951204,25.297,24.851,0.526,25.675,1.032,215.312,408.4,4.234,97.645,8.85,1.318
19951205,25.355,24.852,0.396,25.781,0.704,205.243,413.713,4.163,97.631,8.136,1.255
19951206,25.583,25.025,0.547,26.055,0.924,214.659,415.267,4.383,97.573,6.668,1.282
19951207,26.102,25.362,0.878,26.728,1.441,225.044,413.665,5.752,97.571,3.97,1.591
19951208,26.58,25.616,0.874,27.395,1.489,237.377,411.115,7.134,97.67,1.665,1.672
19951209,26.368,25.431,0.838,27.162,1.375,229.48,413.967,5.941,97.677,3.431,1.288
19951210,25.955,25.323,0.79,26.49,1.312,212.809,414.493,5.348,97.649,7.561,1.155
19951211,26.173,25.261,0.549,26.945,1.368,240.172,413.424,5.67,97.595,6.928,1.172
19951212,26.094,25.358,0.795,26.716,1.209,226.299,416.144,4.518,97.594,8.927,1.328
19951213,25.441,25.187,0.3,25.656,0.49,180.647,415.426,3.923,97.695,12.425,1.278
19951214,25.064,24.798,0.558,25.29,0.693,137.66,417.893,3.686,97.73,9.535,0.946
19951215,25.086,24.745,0.278,25.374,0.725,145.198,425.008,3.759,97.703,8.457,1.499
19951216,25.634,25.113,0.763,26.074,1.173,210.765,417.471,4.444,97.617,6.441,1.758
19951217,26.341,25.362,0.722,27.169,1.499,235.164,409.903,6.057,97.71,3.779,2.317
19951218,25.675,25.21,0.709,26.067,0.861,212.212,404.396,4.762,97.814,7.25,2.185
19951219,26.508,25.401,1.224,27.446,1.778,251.255,408.388,6.712,97.816,4.857,1.596
19951220,25.481,25.139,0.297,25.771,0.637,193.394,417.543,3.941,97.83,10.518,1.69
19951221,25.502,25.079,0.44,25.859,0.715,166.98,419.238,4.06,97.812,9.439,1.618
19951222,25.746,25.019,0.87,26.362,1.243,218.571,413.849,4.734,97.795,5.602,1.596
19951223,25.658,25.08,0.761,26.147,1.144,210.322,409.518,4.3,97.803,9.146,1.644
19951224,25.551,24.95,0.466,26.059,0.899,200.08,414.798,3.731,97.809,11.589,1.4
19951225,25.073,24.557,0.791,25.51,1.118,162.725,413.737,4.244,97.794,8.04,1.395
19951226,24.971,24.469,0.503,25.396,0.83,165.112,414.658,4.037,97.847,7.963,1.164
19951227,25.087,24.381,0.484,25.684,0.956,216.192,404.975,3.98,97.821,9.226,1.558
19951228,25.174,24.396,0.68,25.833,1.042,212.895,409.067,4.049,97.838,11.799,1.791
19951229,25.618,25.111,1.016,26.046,1.291,214.084,412.256,5.26,97.885,6.743,1.638
19951230,25.47,24.927,0.598,25.929,0.944,218.975,411.412,4.418,97.89,9.876,1.403
19951231,24.899,24.67,0.207,25.093,0.519,143.3,419.837,3.668,97.825,9.938,1.507
19960101,24.941,24.649,0.501,25.188,0.929,157.681,419.276,4.151,97.715,10.039,1.739
19960102,25.712,24.877,0.828,26.418,1.636,212.988,416.703,5.632,97.707,4.745,1.751
19960103,24.987,24.481,0.295,25.414,0.732,163.241,417.539,3.711,97.799,12.311,1.634
19960104,25.034,24.612,0.516,25.391,0.726,166.113,419.92,3.774,97.823,7.65,1.43
19960105,24.179,23.915,0.274,24.402,0.185,56.025,421.045,3.622,97.829,6.016,0.912
19960106,24.479,23.835,0.565,25.024,1.048,188.287,420.086,4.213,97.761,7.621,0.97
19960107,24.323,23.907,0.2,24.675,0.469,83.007,420.795,3.549,97.796,9.436,1.173
19960108,24.839,24.376,0.879,25.231,1.117,182.671,412.628,4.51,97.835,5.537,1.334
19960109,24.867,24.31,0.372,25.338,1.049,174.014,415.551,3.855,97.886,11.012,1.625
19960110,24.66,24.372,0.479,24.903,0.759,126.015,416.164,3.905,97.84,7.211,1.542
